dataset,BernoulliNB,ComplementNB,"DW-NB(k=15,CV-λ)","DW-NB(k=15,λ=0.5)","DW-NB(k=30,λ=0.5)","DW-NB(k=5,λ=0.5)",DW-NB(w1-only),DW-NB(w2-only),DW-NB(w3-only),GaussianNB,MultinomialNB,NB+kNN-Ensemble
breast-w,0.9707161125319693,0.8829070758738278,0.9634484228473997,0.963469735720375,0.963469735720375,0.9678601875532822,0.963469735720375,0.963469735720375,0.964919011082694,0.9634484228473997,0.9136402387041773,0.963469735720375
california,0.7402827409469914,0.739556137671112,0.8463699427341081,0.8161285777091388,0.8101189704539562,0.8222348258538217,0.8143838280219594,0.812687527947183,0.8212656926955928,0.6222757837423486,0.7396046107685429,0.812687527947183
cardiotocography,0.9948246080255115,1.0,0.9995305164319248,0.9995305164319248,0.9995305164319248,0.9995305164319248,0.9995305164319248,0.9995305164319248,0.9995305164319248,0.9995305164319248,1.0,0.9995305164319248
clean1,0.7314716312056737,0.680718085106383,0.8825797872340425,0.8258421985815604,0.8153812056737589,0.8552304964539006,0.8258421985815604,0.8258421985815604,0.8258421985815604,0.8132535460992909,0.6953457446808511,0.8258421985815604
clean2,0.741279486825769,0.784926886467099,0.9731721616774728,0.900571113257001,0.8943571527107187,0.9119384282889594,0.8993589920448798,0.8989042166735641,0.9007230882420563,0.8872347910056559,0.8317616222927301,0.9387658067779464
climate-model-simulation-crashes,0.8907407407407406,0.7722222222222223,0.8981481481481481,0.9055555555555556,0.9074074074074074,0.8925925925925926,0.9092592592592593,0.9111111111111111,0.9018518518518519,0.8907407407407408,0.9148148148148149,0.9111111111111111
corporate_credit_ratings,0.4556,0.38839999999999997,0.7416,0.7388,0.7394000000000001,0.7266,0.7382,0.735,0.74,0.7398,0.531,0.734
default-of-credit-card-clients,0.6719,0.6535333333333334,0.8095666666666667,0.7815666666666667,0.7828333333333333,0.7759,0.782,0.7825333333333333,0.7805666666666667,0.7076666666666667,0.7788,0.7825333333333333
diabetes,0.7199077238550923,0.6367224880382775,0.7473342447026659,0.7512474367737526,0.7564593301435407,0.747282980177717,0.7551264524948735,0.7563909774436091,0.7512132604237867,0.7551606288448394,0.6510594668489406,0.7563909774436091
ecoli,0.7261904761904763,0.6607142857142858,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.7857142857142857,0.425595238095238,0.8035714285714286
eeg-eye-state,0.5830440587449933,0.5481975967957277,0.852403204272363,0.6114819759679573,0.5505340453938585,0.7474632843791722,0.6110146862483311,0.6100133511348464,0.6218291054739653,0.4542056074766355,0.5512683578104138,0.6104806408544726
gas-drift,0.5313443565780014,0.4728253055355859,0.9912293314162473,0.6347232207045291,0.6329978432782172,0.6360172537742631,0.6310567936736161,0.6310567936736161,0.6314162473040977,0.5695902228612508,0.6001437814521926,0.9252336448598131
gina_agnostic,0.7972963968616215,0.7949942529692992,0.8238326864453367,0.7860455431360464,0.7851809898219253,0.7935433359430961,0.785757358698006,0.785757358698006,0.7871991137912079,0.783450217387683,0.7949934200662991,0.7866227449151272
glass,0.6594202898550725,0.47705314009661837,0.7012882447665056,0.5746779388083736,0.5746779388083736,0.5980273752012882,0.5839371980676328,0.5748792270531401,0.6121175523349436,0.4488727858293075,0.4957729468599034,0.5752818035426731
har,0.824060309283214,0.5488892977440629,0.9674731806731014,0.7799771670110485,0.7658978931378376,0.8018233368243275,0.7787149367375245,0.7787149367375245,0.7812394916357667,0.7429831960523461,0.8263893685074585,0.8180397595931577
heart-statlog,0.8333333333333333,0.8185185185185185,0.8333333333333334,0.837037037037037,0.8296296296296296,0.825925925925926,0.8333333333333334,0.837037037037037,0.8333333333333334,0.8333333333333334,0.825925925925926,0.837037037037037
ionosphere,0.7605555555555557,0.755079365079365,0.8831746031746033,0.8946031746031746,0.8860317460317461,0.8946031746031746,0.8946031746031746,0.8917460317460317,0.8974603174603175,0.8831746031746033,0.6552380952380952,0.8917460317460317
iris,0.7533333333333333,0.6666666666666666,0.9400000000000001,0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9533333333333334,0.9466666666666667,0.9533333333333334,0.9533333333333334,0.7933333333333333,0.9466666666666667
isolet,0.866229715940884,0.6293467956946776,0.9162540732694776,0.8543013725683816,0.8484021263289556,0.8654606497481978,0.8536601823508114,0.8535318126460616,0.8549427273624962,0.8396812152332049,0.880467561963069,0.8487862479839373
kc1,0.7605619498984428,0.7434980816971338,0.8572782667569397,0.8283570300157977,0.8259873617693524,0.8340464906341684,0.8293071541412773,0.8278830963665087,0.8278808395396073,0.8240893703452945,0.8487429474159331,0.8278830963665087
letter,0.42155,0.40645,0.9484,0.8524,0.81615,0.9131499999999999,0.84825,0.842,0.87135,0.6436499999999999,0.524,0.85045
madelon,0.5853846153846154,0.5946153846153847,0.5996153846153847,0.5969230769230769,0.6,0.5965384615384616,0.5930769230769231,0.5934615384615385,0.6061538461538462,0.5861538461538461,0.5946153846153847,0.5934615384615385
mc1,0.8215708446166932,0.8613994119630032,0.9948231982157967,0.956899388521893,0.952144861596987,0.9589066173138274,0.9570054316401411,0.9557373791945635,0.9561598773025309,0.9367216156059751,0.9832042211858523,0.9835196715565567
mfeat-factors,0.882,0.7495,0.9640000000000001,0.9285,0.925,0.9365,0.9285,0.9285,0.929,0.9235,0.875,0.9280000000000002
mfeat-karhunen,0.8615,0.8695,0.9555,0.9465,0.942,0.9594999999999999,0.944,0.9445,0.9484999999999999,0.9315,0.9109999999999999,0.9425000000000001
mozilla4,0.7045988156277545,0.7325831895285272,0.8881311168770976,0.8513351293415601,0.8386622635497233,0.8701183544591904,0.8578321270282686,0.8418149201107401,0.8560954201790215,0.6893524024713735,0.67140560404226,0.8418149201107401
optdigits,0.8951957295373665,0.8209964412811388,0.9774021352313167,0.8587188612099643,0.8314946619217082,0.8800711743772242,0.8556939501779359,0.8555160142348754,0.8581850533807829,0.7225978647686833,0.9071174377224199,0.8951957295373665
ozone-level-8hr,0.6992904049049204,0.7020431981575426,0.9404095733092653,0.7711088979490212,0.753351903146494,0.794004232672497,0.7679546232610253,0.7683483240484268,0.7703199402446236,0.6909822290000311,0.9368584855746788,0.820436649964209
page-blocks,0.8903668316897744,0.909735918547085,0.9647363188726832,0.9475580138512656,0.9444518208142622,0.9537703999252726,0.9502985761752892,0.9475573466419354,0.9481057927114053,0.9004156714127489,0.8985931891271568,0.942807149815183
parkinsons,0.7186842105263158,0.7076315789473684,0.8923684210526316,0.713421052631579,0.7031578947368422,0.841578947368421,0.713421052631579,0.708421052631579,0.718421052631579,0.6981578947368421,0.8510526315789473,0.708421052631579
pendigits,0.810499875920258,0.6995088923815038,0.9909932169741087,0.9684327901397966,0.9502371577467118,0.9811685830093474,0.9677048556539003,0.9677048556539003,0.9696154355198943,0.8563513938291007,0.8014928447348829,0.9694335346182481
ringnorm,0.7043243243243242,0.5152702702702703,0.9794594594594594,0.9377027027027027,0.9531081081081082,0.883108108108108,0.9374324324324326,0.9375675675675677,0.9352702702702702,0.9794594594594594,0.5048648648648648,0.9375675675675677
satimage,0.6934681181959566,0.5413685847589425,0.9069984447900467,0.8416796267496112,0.8297045101088647,0.8606531881804044,0.8387247278382581,0.8384136858475895,0.841213063763608,0.7958009331259721,0.5793157076205289,0.8497667185069984
scene,0.7631794605809128,0.897795643153527,0.9235477178423237,0.8558281466113418,0.8533367911479944,0.8641320885200553,0.8558281466113418,0.8558281466113418,0.8566562932226832,0.8512586445366528,0.9260408022130013,0.8674654218533886
segment,0.7233766233766235,0.49567099567099565,0.945021645021645,0.8835497835497836,0.8441558441558442,0.9333333333333333,0.8969696969696971,0.8831168831168832,0.8887445887445887,0.7961038961038961,0.7692640692640692,0.8727272727272727
semeion,0.8524646226415096,0.7438482704402516,0.9158647798742138,0.8053812893081762,0.8003616352201257,0.819190251572327,0.804123427672956,0.8034944968553459,0.8060062893081762,0.7852908805031447,0.8449292452830189,0.804752358490566
sonar,0.7545238095238095,0.7452380952380953,0.7930952380952381,0.7021428571428572,0.6926190476190476,0.7783333333333333,0.7069047619047619,0.7069047619047619,0.7211904761904762,0.6826190476190476,0.7547619047619047,0.7069047619047619
spambase,0.9026322738847495,0.8367777987362068,0.9230623408469301,0.8267763840422522,0.8224285579552957,0.8376417051777798,0.8274276148259926,0.8263416014335565,0.8274285579552958,0.8165604074318589,0.8898080731868339,0.8519895312647364
texture,0.5652727272727273,0.6052727272727273,0.9810909090909092,0.9007272727272728,0.8596363636363635,0.9352727272727274,0.8983636363636365,0.8965454545454545,0.9030909090909092,0.7736363636363637,0.8596363636363635,0.8945454545454545
thyroid-ann,0.9448563569253225,0.8067288394874602,0.9464464654119826,0.10498224636155665,0.10497943946219804,0.10339003270037747,0.10073891625615758,0.0996779082985979,0.10179992421371727,0.06707015844946876,0.9247098367788024,0.541349837901562
vehicle,0.4575350140056022,0.4644957983193277,0.7022408963585434,0.6242016806722689,0.5827731092436975,0.6690056022408963,0.6183333333333334,0.6183193277310924,0.641904761904762,0.4503501400560224,0.5366806722689075,0.6112324929971988
vowel,0.34444444444444444,0.08888888888888889,0.8919191919191919,0.5424242424242424,0.45858585858585854,0.8121212121212121,0.5797979797979798,0.43939393939393945,0.594949494949495,0.35555555555555557,0.046464646464646465,0.38686868686868686
waveform-5000,0.7807999999999999,0.7288,0.8252,0.8088,0.8088,0.8082,0.8099999999999999,0.8098000000000001,0.8096,0.798,0.8164,0.8098000000000001
wilt,0.9460632582174083,0.6490961278510685,0.9677617507657035,0.9673485276252075,0.9642497818387147,0.9710683914241226,0.9673485276252075,0.9648687610150061,0.9694146433276869,0.8927463511455607,0.9460632582174083,0.9648687610150061
wine,0.9271241830065359,0.865032679738562,0.9833333333333334,0.9833333333333334,0.9777777777777779,0.9888888888888889,0.9833333333333334,0.9833333333333334,0.9777777777777779,0.9777777777777779,0.9441176470588235,0.9833333333333334
wine-quality-red,0.5597366352201257,0.4940330188679245,0.6691391509433963,0.6391391509433962,0.6391391509433962,0.6460023584905661,0.6885770440251572,0.5903694968553459,0.627248427672956,0.551623427672956,0.532193396226415,0.5772484276729559
wine-quality-white,0.4475241291613683,0.381790039815722,0.6486327155990077,0.6171876758875154,0.6171876758875154,0.6171876758875154,0.6523028496383232,0.5771693314710971,0.6320950157386754,0.442014967376123,0.44855037418440313,0.567779283317004
